population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
74.0,39.2,0.18118811881188118,0.8188118811881188,287.0,3.52,0.4250871080139373,0.3170731707317073,38393.0,0.5554455445544555,0.44455445544554456,1017.0,97.0,0.0297029702970297,0.06633663366336634,42.4,5.4,0.14545454545454545,0.4318181818181818,0.17424242424242425,0.013636363636363636,0.0,0.0,0.6687979539641944,0.024296675191815855
65.0,33.3,0.19128586609989373,0.8087141339001063,360.0,2.61,0.13333333333333333,0.5444444444444444,19800.0,0.740701381509033,0.2592986184909671,525.0,152.0,0.07545164718384698,0.07438894792773645,29.9,5.1,0.2006220839813375,0.42457231726283046,0.2332814930015552,0.029548989113530325,0.0,0.0,0.5005714285714286,0.024
67.0,37.8,0.3001107419712071,0.6998892580287929,344.0,2.63,0.26453488372093026,0.5319767441860465,43654.0,0.6002214839424141,0.3997785160575858,935.0,151.0,0.08416389811738649,0.08305647840531562,29.9,4.9,0.1070931849791377,0.2851182197496523,0.16968011126564672,0.08066759388038942,0.016689847009735744,0.025034770514603615,0.6504481434058899,0.0
34.0,46.0,0.14627659574468085,0.8537234042553191,222.0,1.69,0.21621621621621623,0.6756756756756757,37375.0,0.5797872340425532,0.42021276595744683,918.0,95.0,0.06648936170212766,0.1622340425531915,32.9,5.0,0.17973856209150327,0.2581699346405229,0.0784313725490196,0.12418300653594772,0.0,0.042483660130718956,0.4447852760736196,0.03067484662576687
59.0,42.9,0.08788159111933395,0.9121184088806661,483.0,2.24,0.2546583850931677,0.45962732919254656,26799.0,0.45420906567992597,0.545790934320074,963.0,266.0,0.08140610545790934,0.1452358926919519,33.6,5.4,0.15571776155717762,0.4610705596107056,0.040145985401459854,0.08150851581508516,0.0,0.01338199513381995,0.5016181229773463,0.05070118662351672
36.0,36.8,0.3469387755102041,0.6530612244897959,170.0,2.02,0.13529411764705881,0.6647058823529411,30000.0,0.5947521865889213,0.40524781341107874,1038.0,77.0,0.09620991253644315,0.1282798833819242,32.8,5.7,0.20065789473684212,0.39473684210526316,0.13157894736842105,0.07894736842105263,0.02631578947368421,0.0,0.4340836012861736,0.15112540192926044
49.0,41.2,0.05178571428571429,0.9482142857142857,237.0,2.27,0.11814345991561181,0.5021097046413502,28405.0,0.6512059369202227,0.34879406307977734,1254.0,63.0,0.025974025974025976,0.09090909090909091,50.0,5.4,0.03597122302158273,0.38609112709832133,0.2589928057553957,0.03597122302158273,0.047961630695443645,0.0,0.47468354430379744,0.12025316455696203
51.0,39.0,0.14500537056928034,0.8549946294307197,381.0,2.34,0.13648293963254593,0.5013123359580053,28438.0,0.4248878923766816,0.5751121076233184,881.0,178.0,0.08520179372197309,0.09192825112107623,30.7,5.1,0.10526315789473684,0.34768740031897927,0.03189792663476874,0.03508771929824561,0.0,0.028708133971291867,0.33422818791946307,0.1395973154362416
55.0,26.0,0.2077534791252485,0.7922465208747514,283.0,3.55,0.1413427561837456,0.4169611307420495,28295.0,0.4850894632206759,0.5149105367793241,1258.0,136.0,0.04572564612326044,0.06461232604373758,37.3,5.4,0.09106239460370995,0.45868465430016864,0.15682967959527824,0.03372681281618887,0.0,0.01517706576728499,0.6497041420118344,0.14437869822485208
51.0,15.7,0.05680473372781065,0.9431952662721893,217.0,3.89,0.22580645161290322,0.2903225806451613,25781.0,0.1893491124260355,0.8106508875739645,1003.0,170.0,0.06745562130177515,0.13372781065088757,39.4,5.3,0.42699724517906334,0.2231404958677686,0.06611570247933884,0.024793388429752067,0.0,0.0,0.5414634146341464,0.16097560975609757
44.0,43.7,0.0,1.0,336.0,2.49,0.12202380952380952,0.37202380952380953,27292.0,0.507177033492823,0.49282296650717705,894.0,160.0,0.034688995215311005,0.0861244019138756,50.0,6.1,0.16029143897996356,0.44808743169398907,0.0,0.03460837887067395,0.0,0.0,0.46866840731070497,0.20365535248041775
27.0,45.4,0.02531645569620253,0.9746835443037974,181.0,2.18,0.11602209944751381,0.4972375690607735,29886.0,0.4607594936708861,0.5392405063291139,1058.0,93.0,0.14936708860759493,0.027848101265822784,23.1,6.4,0.2,0.23174603174603176,0.1523809523809524,0.0,0.0,0.0,0.4891304347826087,0.0
